Serial,Device_Type,first_seen_date,last_seen_date,total_days_observed,total_records,risk_score_current,risk_score_avg,risk_score_max,risk_score_min,risk_score_std,device_health_status,battery_current,battery_min,battery_max,battery_avg,battery_std,battery_readings_total,battery_readings_valid,battery_readings_negative,battery_readings_over100,battery_readings_nan,battery_data_quality_pct,battery_data_quality,expected_daily_drain,battery_drain_rate_per_day,drain_deviation,days_until_battery_critical,expected_battery_life_days,expected_battery_life_years,battery_low_days_count,battery_low_percentage,battery_warning_days_count,battery_drain_category,battery_data_issue,years_remaining,battery_health_category,risk_category,drain_category,days_since_last_comm,communication_status,not_communicating_7d,has_sensor_issue,projected_life_years,life_reduction_pct,remaining_life_category,less_than_10yr_life,is_slightly_draining,is_moderately_draining,is_fast_draining,is_critical_draining,needs_replacement_1year,needs_replacement_2year,schedule_replacement_3year,life_expectancy_category,estimated_days_remaining,critical_battery_30d,emergency_battery_7d,comm_risk_score,sensor_risk_score,battery_risk_score,drain_risk_score,overall_risk_score,priority_level
ZN17220150,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,81.01,81.01,81.01,81.01000000000003,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,61010.00000000001,81010.0,221.94520547945208,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),81010.0,False,False,0,0,0,0,0.0,Normal
ZN17220174,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,2.46,2.46,2.46,2.4599999999999995,4.516810283266961e-16,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,0.0,2460.0,6.739726027397261,30.0,100.0,30.0,Excellent (<0.01%/day),Normal,6.739726027397261,Critical (<20%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),2460.0,False,False,0,0,40,0,12.0,Medium
ZN17220182,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,82.22,82.22,82.22,82.21999999999997,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,62220.0,82220.0,225.26027397260276,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),82220.0,False,False,0,0,0,0,0.0,Normal
ZN11224407,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193969,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,57.27,57.27,57.27,57.27,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,37270.0,57270.0,156.9041095890411,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),57270.0,False,False,0,0,0,0,0.0,Normal
RE24193970,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,58.37,58.37,58.37,58.369999999999976,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,38370.0,58369.99999999999,159.91780821917806,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),58369.99999999999,False,False,0,0,0,0,0.0,Normal
RE24193914,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193915,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193916,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193917,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,61.38,61.38,61.38,61.38000000000002,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,41380.0,61380.0,168.16438356164383,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),61380.0,False,False,0,0,0,0,0.0,Normal
RE24193919,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193920,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193925,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,62.11,62.11,62.11,62.10999999999998,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,42110.0,62110.0,170.16438356164383,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),62110.0,False,False,0,0,0,0,0.0,Normal
RE24193932,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,57.77,57.77,57.77,57.77,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,37770.0,57770.0,158.27397260273972,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),57770.0,False,False,0,0,0,0,0.0,Normal
RE24193933,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,56.53,56.53,56.53,56.53,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,36530.0,56530.0,154.87671232876713,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),56530.0,False,False,0,0,0,0,0.0,Normal
RE24193934,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193936,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,60.87,60.87,60.87,60.869999999999976,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,40870.0,60869.99999999999,166.7671232876712,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),60869.99999999999,False,False,0,0,0,0,0.0,Normal
ZN17220210,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,87.07,87.07,87.07,87.07000000000002,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,67069.99999999999,87069.99999999999,238.5479452054794,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),87069.99999999999,False,False,0,0,0,0,0.0,Normal
ZN17220220,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN17220236,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,87.5,87.5,87.5,87.5,0.0,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,67500.0,87500.0,239.72602739726028,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),87500.0,False,False,0,0,0,0,0.0,Normal
RE24193995,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,58.43,58.43,58.43,58.430000000000014,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,38430.0,58430.0,160.08219178082192,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),58430.0,False,False,0,0,0,0,0.0,Normal
RE24193998,ZM1,2025-09-13,2025-10-13,30,60,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193942,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193944,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193956,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193957,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193959,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,69.9,69.9,69.9,69.90000000000002,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,49900.00000000001,69900.0,191.5068493150685,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),69900.0,False,False,0,0,0,0,0.0,Normal
RE24193960,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193962,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,59.02,59.02,59.02,59.02,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,39020.0,59020.0,161.6986301369863,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),59020.0,False,False,0,0,0,0,0.0,Normal
RE24193964,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,60.49,60.49,60.49,60.49,0.0,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,40490.0,60490.0,165.72602739726028,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),60490.0,False,False,0,0,0,0,0.0,Normal
RE24193965,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193967,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,58.73,58.73,58.73,58.73,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,38729.99999999999,58729.99999999999,160.90410958904107,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),58729.99999999999,False,False,0,0,0,0,0.0,Normal
RE24193968,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,61.67,61.67,61.67,61.67000000000001,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,41670.0,61670.0,168.95890410958904,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),61670.0,False,False,0,0,0,0,0.0,Normal
ZN17220283,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,88.04,88.04,88.04,88.03999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,68040.0,88040.0,241.2054794520548,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),88040.0,False,False,0,0,0,0,0.0,Normal
ZN17220311,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN17220324,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,86.57,86.57,86.57,86.57000000000002,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,66569.99999999999,86569.99999999999,237.1780821917808,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),86569.99999999999,False,False,0,0,0,0,0.0,Normal
RE24194021,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,59.33,59.33,59.33,59.32999999999999,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,39330.0,59330.0,162.54794520547946,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),59330.0,False,False,0,0,0,0,0.0,Normal
RE24193971,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,60.09,60.09,60.09,60.08999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,40090.0,60090.0,164.63013698630138,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),60090.0,False,False,0,0,0,0,0.0,Normal
RE24193972,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,61.06,61.06,61.06,61.05999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,41060.0,61060.0,167.2876712328767,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),61060.0,False,False,0,0,0,0,0.0,Normal
RE24193973,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
RE24193974,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,62.73,62.73,62.73,62.73,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,42729.99999999999,62729.99999999999,171.8630136986301,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),62729.99999999999,False,False,0,0,0,0,0.0,Normal
RE24193976,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,58.78,58.78,58.78,58.78,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,38780.0,58780.0,161.04109589041096,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),58780.0,False,False,0,0,0,0,0.0,Normal
RE24193983,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,61.64,61.64,61.64,61.64000000000002,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,41640.0,61640.0,168.87671232876713,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),61640.0,False,False,0,0,0,0,0.0,Normal
RE24193986,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,59.79,59.79,59.79,59.78999999999999,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,39790.0,59790.0,163.8082191780822,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),59790.0,False,False,0,0,0,0,0.0,Normal
ZN17220399,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,89.62,89.62,89.62,89.61999999999998,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,69620.0,89620.0,245.53424657534248,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),89620.0,False,False,0,0,0,0,0.0,Normal
ZN17220409,ZM1,2025-09-13,2025-09-17,5,5,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,26,Stale (8-30d),True,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,20,0,0,0,6.0,Medium
ZN17220420,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,83.89,83.89,83.89,83.88999999999997,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,63890.0,83890.0,229.83561643835617,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),83890.0,False,False,0,0,0,0,0.0,Normal
ZN17220426,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,86.79,86.79,86.79,86.78999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,66790.0,86790.0,237.78082191780825,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),86790.0,False,False,0,0,0,0,0.0,Normal
ZN17220435,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,86.81,86.81,86.81,86.80999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,66810.0,86810.0,237.83561643835617,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),86810.0,False,False,0,0,0,0,0.0,Normal
ZN17220450,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,85.33,85.33,85.33,85.32999999999998,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,65330.0,85330.0,233.78082191780825,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),85330.0,False,False,0,0,0,0,0.0,Normal
SE52210293,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN19220471,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN19220475,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN19220486,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN19220555,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN19220563,ZM1,2025-09-13,2025-10-13,30,30,100.0,100.0,100.0,100.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
